city,geoid,feature label,feature id,shid,Housing Built 1939 or Earlier (2020-2024),Housing Built 1940 to 1949 (2020-2024),Housing Built 1950 to 1959 (2020-2024),Housing Built 1960 to 1969 (2020-2024),Housing Built 1970 to 1979 (2020-2024),Housing Built 1980 to 1989 (2020-2024),Housing Built 1990 to 1999 (2020-2024),Housing Built 2000 to 2009 (2020-2024),Housing Built 2010 to 2019 (2020-2024),Housing Built 2020 or Later (2020-2024),Renter Excessive Housing Costs (2020-2024),Home Owner Excessive Housing Costs (2020-2024),Median Home Rent (2020-2024),Median Household Income (2020-2024),Rental Vacancy Rate (2020-2024),Homeowner Vacancy Rate (2020-2024),Total Housing Units (2020-2024),Percent Change in Population (Difference Decennial Census 2020 - 2010),Per Capita Income (2020-2024),Income 49% and Below Poverty Level (2020-2024),Income 50% to 99% the Poverty Level (2020-2024),Income 100% to 124% the Poverty Level (2020-2024),Income 125% to 149% the Poverty Level (2020-2024),Income 150% to 184% the Poverty Level (2020-2024),Income 185% to 199% the Poverty Level (2020-2024),Income 200% and Over the Poverty Level (2020-2024),Unemployment Rate (2020-2024),Labor Force Participation Rate (2020-2024),Commute Mean Travel Time (2020-2024),Commute Transportation by Public Transit (2020-2024),No Vehicles Available (2020-2024),Total Population (2020-2024),rent_data_type
Philadelphia,18933,ZIP Code 18933,publicpolygonfeature:5:6671072,country:us/state:pa/zip:18933,35,7,0,0,0,8,15,0,0,0,7,0,1492.0,226083.0,0.0,0.0,65,8.58049,115400.0,12,0,0,0,0,0,93,0.0,45.714285714285715,,0,0,105,Rural_Area
Philadelphia,18935,ZIP Code 18935,publicpolygonfeature:5:38556,country:us/state:pa/zip:18935,16,18,0,0,70,0,0,0,0,0,0,17,1492.0,113214.0,0.0,0.0,104,30.07284,53482.0,0,0,0,0,0,0,273,0.0,87.5,43.38068181818182,0,0,273,Rural_Area
Philadelphia,18936,ZIP Code 18936,publicpolygonfeature:5:38557,country:us/state:pa/zip:18936,0,0,0,0,57,12,22,0,0,0,12,0,1492.0,,0.0,0.0,91,7.22952,62077.0,0,0,0,0,0,0,296,0.0,82.11009174311926,,0,0,296,Rural_Area
Philadelphia,18938,ZIP Code 18938,publicpolygonfeature:5:38559,country:us/state:pa/zip:18938,886,179,386,281,1146,892,1435,1088,236,25,378,906,1994.0,184833.0,0.0,0.6080114449213162,6554,0.83315,112380.0,157,214,28,165,239,16,12805,2.8846153846153846,59.55680969375052,34.18207024029575,127,181,13649,Available
Philadelphia,18940,ZIP Code 18940,publicpolygonfeature:5:38560,country:us/state:pa/zip:18940,1288,138,332,420,1317,3401,2706,1019,1045,72,656,1971,2086.0,157414.0,0.0,0.181378476420798,11738,4.39138,85903.0,637,750,99,823,198,156,26639,5.16309655576535,64.7899195077753,31.841979554791248,265,713,29626,Available
Philadelphia,18942,ZIP Code 18942,publicpolygonfeature:5:38561,country:us/state:pa/zip:18942,330,75,106,164,182,165,101,55,21,0,35,154,1496.0,100417.0,0.0,7.987551867219916,1199,-2.08966,50777.0,45,63,7,44,40,0,2178,2.9471544715447155,44.93150684931507,31.474358974358974,13,17,2377,Available
Philadelphia,18944,ZIP Code 18944,publicpolygonfeature:5:38562,country:us/state:pa/zip:18944,1635,297,830,874,1302,1666,1296,1343,851,177,791,1205,1454.0,130997.0,4.008620689655172,0.0,10271,8.14084,56337.0,505,533,189,389,625,248,24986,3.953174797744545,71.65205959684488,30.739326204068504,79,314,27570,Available
Philadelphia,18946,ZIP Code 18946,publicpolygonfeature:5:6679212,country:us/state:pa/zip:18946,24,17,72,0,15,17,16,46,0,19,0,12,1918.5,189333.0,0.0,0.0,226,4.91529,69306.0,42,0,23,0,0,0,503,0.0,61.326860841423944,30.33003300330033,0,0,689,Luxury_Market
Philadelphia,18947,ZIP Code 18947,publicpolygonfeature:5:38563,country:us/state:pa/zip:18947,374,12,159,285,257,516,707,254,80,29,20,392,1927.0,140783.0,12.350597609561753,2.3576512455516014,2673,-0.03005,68086.0,78,139,25,64,268,106,5740,4.4125609095831075,68.76396128071481,28.726346433770015,11,18,6477,Available
Philadelphia,18950,ZIP Code 18950,publicpolygonfeature:5:38564,country:us/state:pa/zip:18950,89,0,0,0,0,0,38,0,0,0,0,0,1918.5,225795.0,0.0,0.0,127,-0.19389,115970.0,0,0,0,0,0,0,262,0.0,75.19083969465649,,0,0,262,Luxury_Market
Philadelphia,18951,ZIP Code 18951,publicpolygonfeature:5:38567,country:us/state:pa/zip:18951,2065,559,994,1242,2154,1817,2030,2742,873,405,1054,2887,1441.0,98268.0,6.281957633308985,1.213406873143827,14881,4.23991,46855.0,1260,971,1193,802,1295,398,30284,6.15877018573299,68.76017678529891,28.34125822970007,53,616,36568,Available
Philadelphia,18954,ZIP Code 18954,publicpolygonfeature:5:38568,country:us/state:pa/zip:18954,65,0,248,400,1419,539,839,159,60,9,20,652,2025.0,159857.0,16.25,0.0,3738,-0.71699,82566.0,53,9,77,162,239,34,9668,1.4441110277569391,63.4610806950726,28.259389967229644,81,36,10380,Available
Philadelphia,18955,ZIP Code 18955,publicpolygonfeature:5:38569,country:us/state:pa/zip:18955,151,32,54,39,27,49,76,99,15,0,77,56,1492.0,78750.0,0.0,0.0,542,2.12672,33038.0,48,52,127,0,98,71,951,4.07358738501971,67.34513274336284,24.401244167962673,0,27,1511,Available
Philadelphia,18960,ZIP Code 18960,publicpolygonfeature:5:38565,country:us/state:pa/zip:18960,1035,118,320,354,618,1046,522,1329,288,43,585,695,1362.0,109028.0,4.263005780346821,0.0,5673,7.06068,52209.0,312,340,145,532,265,154,11763,1.9772930220691416,70.07649884362212,27.57342435307192,77,218,13597,Available
Philadelphia,18962,ZIP Code 18962,publicpolygonfeature:5:38566,country:us/state:pa/zip:18962,48,5,38,10,3,52,30,5,0,0,8,39,1492.0,94536.0,0.0,0.0,191,-7.5775,39818.0,8,2,11,41,0,0,469,5.0,65.65656565656566,25.5793991416309,0,3,531,Rural_Area
Philadelphia,18964,ZIP Code 18964,publicpolygonfeature:5:38570,country:us/state:pa/zip:18964,1029,357,658,545,713,278,1049,688,262,84,900,583,1436.0,96143.0,3.881278538812785,1.555086979441223,5663,4.09565,49013.0,646,320,239,287,462,412,12025,3.4559789750328513,65.87603878116343,26.419659416624516,75,272,14546,Available
Philadelphia,18966,ZIP Code 18966,publicpolygonfeature:5:38571,country:us/state:pa/zip:18966,639,353,2474,2514,2708,3152,1446,734,275,68,559,2570,1971.0,128838.0,5.396618985695708,0.0,14363,-0.02736,64311.0,1011,395,200,501,895,645,32298,3.6453302150592304,65.57125716571124,31.48567576676778,528,501,36370,Available
Philadelphia,18969,ZIP Code 18969,publicpolygonfeature:5:38572,country:us/state:pa/zip:18969,900,228,612,648,1166,695,1073,483,456,28,486,772,1458.0,108995.0,3.127506014434643,0.0,6289,3.31926,56969.0,279,324,354,150,534,353,13104,4.03871829105474,70.62706270627062,29.775614471140567,332,346,15245,Available
Philadelphia,18970,ZIP Code 18970,publicpolygonfeature:5:38573,country:us/state:pa/zip:18970,107,18,10,12,17,21,51,9,0,0,40,21,1418.0,114688.0,0.0,0.0,245,-6.62013,53304.0,23,20,13,3,18,27,449,0.5847953216374269,74.02597402597402,35.979729729729726,0,7,553,Available
Philadelphia,18972,ZIP Code 18972,publicpolygonfeature:5:38574,country:us/state:pa/zip:18972,599,98,50,142,152,235,128,54,53,6,91,218,1364.0,80208.0,0.0,0.0,1517,-3.38722,62749.0,84,103,55,178,105,13,2559,4.410796576695194,56.95538057742782,42.62809917355372,0,14,3104,Available
Philadelphia,18974,ZIP Code 18974,publicpolygonfeature:5:38575,country:us/state:pa/zip:18974,812,595,2360,4390,2292,1494,1536,2688,1584,218,2066,2941,1701.0,103779.0,3.660714285714286,0.9163889730384732,17969,3.39801,52503.0,1209,1365,676,636,1231,704,36868,3.2997250229147568,63.349829964887064,27.098514422034267,490,1126,43122,Available
Philadelphia,18976,ZIP Code 18976,publicpolygonfeature:5:38531,country:us/state:pa/zip:18976,420,170,608,1223,857,1055,1384,1876,678,96,699,1222,1750.0,123285.0,0.9815242494226328,0.1058361052313274,8367,8.84055,57925.0,575,320,178,256,833,380,19181,4.528005583667772,63.23092170465807,30.03953042644945,264,260,22202,Available
Philadelphia,18977,ZIP Code 18977,publicpolygonfeature:5:38558,country:us/state:pa/zip:18977,101,50,105,306,289,361,289,247,89,0,13,242,1918.5,211719.0,0.0,0.0,1837,5.55857,100023.0,9,35,33,14,54,0,4405,2.495621716287215,59.140341791817704,30.52377414561664,64,35,4569,Luxury_Market
Philadelphia,18980,ZIP Code 18980,publicpolygonfeature:5:38576,country:us/state:pa/zip:18980,28,0,0,35,5,17,0,0,7,0,9,23,1492.0,145278.0,0.0,0.0,92,7.1739,46049.0,10,18,0,0,18,46,216,4.424778761061947,50.9009009009009,27.40740740740741,0,0,308,Rural_Area
Philadelphia,19001,ZIP Code 19001,publicpolygonfeature:5:36971,country:us/state:pa/zip:19001,1155,977,2403,1337,218,111,110,136,120,0,475,1254,1395.0,108042.0,16.69329073482428,0.5954667691125624,6567,6.69243,44884.0,669,799,197,791,1049,231,13921,6.965847563515203,69.90319528349953,28.15119324796275,470,450,17867,Available
Philadelphia,19002,ZIP Code 19002,publicpolygonfeature:5:38577,country:us/state:pa/zip:19002,1781,417,2147,1429,1896,1935,1707,850,269,418,1171,2029,1672.0,143600.0,6.762219772142594,1.71916821082973,12849,3.37853,78231.0,1024,317,626,490,690,586,27928,2.77406822872405,64.49870861704625,28.07399785254116,377,522,32128,Available
Philadelphia,19003,ZIP Code 19003,publicpolygonfeature:5:38578,country:us/state:pa/zip:19003,2982,721,599,548,514,287,38,108,261,83,866,858,1706.0,119861.0,4.075235109717868,0.0,6141,8.90916,70569.0,324,272,160,466,389,249,11591,4.333050127442651,70.47904191616766,25.980838550559668,519,603,14255,Available
Philadelphia,19004,ZIP Code 19004,publicpolygonfeature:5:38579,country:us/state:pa/zip:19004,1169,616,557,625,498,302,253,163,406,135,546,639,1863.0,149232.0,6.80786686838124,1.066164941988084,4724,14.19336,91413.0,240,978,103,196,191,84,9438,5.594405594405594,66.21687332847071,28.620835686053077,246,430,11230,Available
Philadelphia,19006,ZIP Code 19006,publicpolygonfeature:5:38580,country:us/state:pa/zip:19006,469,331,2233,1878,1457,1181,231,522,316,108,969,1492,1457.0,128295.0,1.8484288354898335,0.2956738250855898,8726,7.93862,63963.0,726,330,251,432,875,471,19937,4.654419639179505,62.779643502970806,30.086787712686995,225,583,23443,Available
Philadelphia,19007,ZIP Code 19007,publicpolygonfeature:5:38582,country:us/state:pa/zip:19007,2712,671,2347,843,1429,424,385,336,164,70,1856,1462,1147.0,65511.0,2.719033232628399,0.5535407520519183,9381,3.08893,40811.0,1396,1044,792,1299,1591,501,14900,4.792934922404184,66.21813433259524,28.602144654776232,310,795,21800,Available
Philadelphia,19008,ZIP Code 19008,publicpolygonfeature:5:38583,country:us/state:pa/zip:19008,424,494,3019,1526,610,672,307,366,94,29,452,1015,1654.0,119698.0,0.0,0.1974008883039973,7541,2.04936,56329.0,276,502,109,273,744,285,18205,3.679332715477294,65.43756443689732,26.5144779526613,131,185,20697,Available
Philadelphia,19009,ZIP Code 19009,publicpolygonfeature:5:38584,country:us/state:pa/zip:19009,95,25,30,42,73,82,20,11,13,0,43,21,1593.0,137188.0,9.523809523809524,0.0,391,-7.49091,62273.0,2,1,16,62,5,17,833,2.6785714285714284,56.33802816901409,17.058823529411764,33,39,1124,Available
Philadelphia,19010,ZIP Code 19010,publicpolygonfeature:5:38585,country:us/state:pa/zip:19010,1772,680,1701,1181,1031,862,461,280,327,98,1302,1240,1918.0,144471.0,6.071557643657391,0.0,8393,4.62845,90243.0,1021,558,232,238,413,355,16570,3.988317970247331,61.755274261603375,27.682022769393697,871,373,21827,Available
Philadelphia,19012,ZIP Code 19012,publicpolygonfeature:5:38586,country:us/state:pa/zip:19012,794,242,774,215,211,13,16,17,38,0,126,317,1622.0,125625.0,6.038647342995169,2.9094827586206895,2320,0.84093,49783.0,268,27,47,191,382,33,5934,5.4907677356656945,72.41379310344827,29.56235214599527,241,144,6910,Available
Philadelphia,19013,ZIP Code 19013,publicpolygonfeature:5:38588,country:us/state:pa/zip:19013,5397,2402,2306,1901,1045,589,738,941,318,48,5081,1034,1099.0,41261.0,3.1889290012033693,1.1392160648773897,15685,-2.83338,22679.0,4529,4882,2268,2830,2228,1225,14264,17.590775269872424,59.343057727983705,22.497891007254935,1260,3827,35064,Available
Philadelphia,19014,ZIP Code 19014,publicpolygonfeature:5:38589,country:us/state:pa/zip:19014,341,514,1822,1357,1561,763,1169,640,113,13,475,1734,1400.0,96781.0,3.0366492146596857,0.7130872483221476,8293,1.24556,45346.0,910,334,552,130,1399,60,17383,5.260960334029228,67.77256542135308,27.030728122912492,47,196,21427,Available
Philadelphia,19015,ZIP Code 19015,publicpolygonfeature:5:38590,country:us/state:pa/zip:19015,1035,447,1385,1378,1556,806,95,198,131,113,734,1125,1222.0,82450.0,3.138766519823789,1.6858237547892718,7144,-0.31109,40573.0,546,490,715,430,481,831,12960,3.4550839091806513,68.80235453928006,24.45075016307893,69,273,16464,Available
Philadelphia,19017,ZIP Code 19017,publicpolygonfeature:5:38591,country:us/state:pa/zip:19017,35,0,9,10,0,31,20,15,17,0,0,31,1918.5,166917.0,0.0,0.0,137,4.67598,85823.0,0,0,0,0,0,0,344,2.82258064516129,73.59050445103857,28.401360544217688,0,9,355,Luxury_Market
Philadelphia,19018,ZIP Code 19018,publicpolygonfeature:5:38592,country:us/state:pa/zip:19018,1427,1636,3241,1018,1524,552,500,168,37,11,1531,1868,1423.0,73522.0,3.1963470319634704,0.1262028711153179,10114,1.55115,35404.0,1550,1153,823,739,736,764,17704,9.528680462664251,67.66948929679693,33.326639220805305,761,930,23505,Available
Philadelphia,19020,ZIP Code 19020,publicpolygonfeature:5:38593,country:us/state:pa/zip:19020,1437,678,3143,3184,7105,3036,1939,1744,937,92,4117,3062,1622.0,83223.0,4.226096143687269,0.0,23295,3.37657,44490.0,3141,4172,1754,2032,2065,1379,41919,4.594866469805627,65.75862215969647,28.814748712124285,927,1678,56809,Available
Philadelphia,19021,ZIP Code 19021,publicpolygonfeature:5:36996,country:us/state:pa/zip:19021,491,336,1214,464,897,148,201,72,86,0,665,889,1312.0,70199.0,0.0,0.0,3909,-0.30832,35651.0,302,748,939,598,284,165,6543,7.0856178827498955,58.09138797010903,27.999497361146016,81,198,9638,Available
Philadelphia,19022,ZIP Code 19022,publicpolygonfeature:5:37028,country:us/state:pa/zip:19022,516,303,429,318,209,30,60,26,52,0,577,283,1155.0,48969.0,7.392607392607392,2.7382256297918945,1943,5.61877,27307.0,410,390,305,267,915,46,2149,10.448473282442748,54.7401410289893,27.42809364548495,56,547,4482,Available
Philadelphia,19023,ZIP Code 19023,publicpolygonfeature:5:37045,country:us/state:pa/zip:19023,3137,1535,2602,804,550,474,185,96,13,38,2100,1511,1228.0,46463.0,6.526700136923778,0.9840367373715284,9434,0.29269,23782.0,2877,2719,1442,1116,1893,860,10786,13.465987968533083,62.31976006459799,34.38909889037922,1436,2104,22247,Available
Philadelphia,19025,ZIP Code 19025,publicpolygonfeature:5:37059,country:us/state:pa/zip:19025,182,66,196,633,82,514,376,146,351,243,452,270,3051.0,188490.0,0.0,0.0,2789,7.61983,116041.0,97,112,123,13,15,0,7039,0.7950756604257502,66.44512610770279,29.50930317402408,71,126,7423,Available
Philadelphia,19026,ZIP Code 19026,publicpolygonfeature:5:37064,country:us/state:pa/zip:19026,3450,3451,3566,1553,679,344,257,180,32,0,2064,2211,1359.0,89234.0,5.778894472361809,0.4524886877828055,13512,3.96932,46172.0,1306,1268,796,681,1591,895,26098,7.645525629887056,74.84890214979725,30.69028437650623,1203,1010,32725,Available
Philadelphia,19027,ZIP Code 19027,publicpolygonfeature:5:37136,country:us/state:pa/zip:19027,2507,1288,1384,784,674,893,489,260,271,25,1530,1289,1483.0,106066.0,0.0,0.1643535427319211,8575,2.15579,58546.0,958,895,439,745,616,406,16267,6.436192915066155,68.4514435695538,33.584086584205515,1087,868,20420,Available
Philadelphia,19029,ZIP Code 19029,publicpolygonfeature:5:38594,country:us/state:pa/zip:19029,334,232,701,207,130,219,57,20,17,0,352,334,1351.0,53451.0,10.54172767203514,0.0,1917,-2.13013,33898.0,269,498,21,118,348,150,2569,13.005911778080945,63.371757925072046,22.219135802469136,78,149,3980,Available
Philadelphia,19030,ZIP Code 19030,publicpolygonfeature:5:38595,country:us/state:pa/zip:19030,137,79,1783,901,787,571,352,12,77,9,596,811,1316.0,96603.0,0.0,0.0,4708,1.67815,42830.0,450,649,177,250,675,219,9884,4.4864947352357705,63.16144578313253,24.295154185022028,34,348,12305,Available
Philadelphia,19031,ZIP Code 19031,publicpolygonfeature:5:38596,country:us/state:pa/zip:19031,359,176,632,206,161,155,67,27,250,11,242,347,1393.0,134592.0,0.0,0.0,2044,12.35169,87019.0,223,123,76,45,29,0,4048,3.5151515151515147,60.33642125792296,30.6517571884984,79,81,4929,Available
Philadelphia,19032,ZIP Code 19032,publicpolygonfeature:5:38597,country:us/state:pa/zip:19032,228,257,863,785,423,67,100,17,0,0,452,578,1329.0,61306.0,2.464788732394366,0.0,2740,5.85939,26336.0,798,299,341,64,963,269,4038,10.320174075225363,67.12271973466002,26.99087515553712,59,261,6772,Available
Philadelphia,19033,ZIP Code 19033,publicpolygonfeature:5:38598,country:us/state:pa/zip:19033,391,245,1354,446,263,188,126,122,91,7,224,452,1483.0,114400.0,11.235955056179774,0.0,3233,-1.33168,46680.0,374,219,73,271,255,10,6976,4.452800316643578,74.0909090909091,25.656647711887356,111,95,8261,Available
Philadelphia,19034,ZIP Code 19034,publicpolygonfeature:5:38599,country:us/state:pa/zip:19034,544,73,347,511,452,321,181,153,135,10,284,213,1673.0,165354.0,2.950310559006211,0.0,2727,4.48197,69444.0,447,145,143,21,9,92,6361,3.785488958990536,68.54624085163007,25.795625942684765,95,72,7488,Available
Philadelphia,19035,ZIP Code 19035,publicpolygonfeature:5:38600,country:us/state:pa/zip:19035,253,15,236,235,171,138,39,188,104,0,100,223,1492.0,,0.0,2.6246719160104988,1379,8.13107,164972.0,0,30,16,15,101,91,3534,3.2778355879292405,64.58333333333334,35.703266787658805,111,68,3937,Owner_Dominated
Philadelphia,19036,ZIP Code 19036,publicpolygonfeature:5:37142,country:us/state:pa/zip:19036,743,616,2130,911,335,308,195,90,18,10,625,1106,1333.0,79144.0,8.028616852146264,0.881704628949302,5356,-0.1763,36250.0,575,607,544,246,654,515,10518,6.584520600693107,71.03391684901533,29.49197860962567,228,228,13668,Available
Philadelphia,19038,ZIP Code 19038,publicpolygonfeature:5:37916,country:us/state:pa/zip:19038,3844,1654,3376,1109,792,440,213,243,209,70,995,2008,1425.0,117683.0,6.592877767083734,0.0816743236345074,11950,2.29842,57698.0,786,581,718,1031,517,408,26385,4.0177070491987,69.05690994088785,27.791890002330454,1056,322,32296,Available
Philadelphia,19040,ZIP Code 19040,publicpolygonfeature:5:37994,country:us/state:pa/zip:19040,1100,852,2784,1300,930,307,519,260,225,104,956,1330,1710.0,114293.0,7.673368896183833,0.8139937651541392,8381,8.25263,51919.0,562,415,553,363,1382,218,18246,4.005350960025181,70.07218824048051,27.69069488817891,222,611,22078,Available
Philadelphia,19041,ZIP Code 19041,publicpolygonfeature:5:38096,country:us/state:pa/zip:19041,870,123,340,206,190,333,108,126,237,41,505,437,3388.0,151989.0,3.3057851239669422,0.0,2574,6.99138,111985.0,184,78,96,6,56,0,4981,6.052631578947368,47.71300448430493,29.56145412579342,272,313,6308,Available
Philadelphia,19043,ZIP Code 19043,publicpolygonfeature:5:38101,country:us/state:pa/zip:19043,425,43,237,206,12,11,250,47,45,0,215,110,1154.0,95377.0,0.0,0.0,1276,-1.27038,43210.0,183,194,131,144,34,91,2471,9.112426035502958,61.88209447088978,20.66618911174785,280,206,3317,Available
Philadelphia,19044,ZIP Code 19044,publicpolygonfeature:5:38581,country:us/state:pa/zip:19044,248,189,685,838,1791,2432,380,272,400,63,1206,851,1480.0,88173.0,8.426270136307311,0.4176904176904176,7298,3.01275,50382.0,394,642,320,537,1829,493,13046,2.7505093535839973,77.73378446476136,24.197424892703864,156,185,17279,Available
Philadelphia,19046,ZIP Code 19046,publicpolygonfeature:5:38587,country:us/state:pa/zip:19046,2782,637,1930,1276,912,277,202,328,159,22,1181,1230,1447.0,109818.0,4.383057090239411,2.3796448837634996,8525,5.87064,70919.0,880,467,327,212,452,747,15933,5.894879488916852,63.39981589444616,30.335560504825537,623,688,19640,Available
Philadelphia,19047,ZIP Code 19047,publicpolygonfeature:5:38601,country:us/state:pa/zip:19047,1499,484,1326,927,2217,3217,1484,1622,527,39,2017,2064,1858.0,109530.0,2.4258760107816713,0.0,13342,3.21172,54020.0,1146,1005,668,516,1037,447,28440,4.8553937090985855,64.48467966573817,27.8852492789452,445,767,34563,Available
Philadelphia,19050,ZIP Code 19050,publicpolygonfeature:5:38602,country:us/state:pa/zip:19050,5243,2324,2141,1228,967,770,243,186,99,38,2942,2037,1256.0,60859.0,4.795640326975477,0.6182795698924731,13239,3.96773,36568.0,1765,1966,1860,2038,936,704,19685,8.3599116781158,65.91203104786545,32.48871803443089,1428,1777,29373,Available
Philadelphia,19052,ZIP Code 19052,publicpolygonfeature:5:6675338,country:us/state:pa/zip:19052,139,12,20,17,0,0,8,9,0,0,11,84,1492.0,88831.0,0.0,0.0,205,-4.26357,37720.0,83,0,0,0,0,36,512,3.380281690140845,59.96621621621622,32.44027303754266,0,0,631,Rural_Area
Philadelphia,19053,ZIP Code 19053,publicpolygonfeature:5:38603,country:us/state:pa/zip:19053,951,442,2431,1274,1479,1967,635,494,1233,36,671,1851,1434.0,107780.0,8.319559228650137,0.0,10942,9.62848,51802.0,439,686,258,599,1087,1041,24294,6.982077122684208,69.18131340541895,33.070473976923715,416,328,28509,Available
Philadelphia,19054,ZIP Code 19054,publicpolygonfeature:5:38604,country:us/state:pa/zip:19054,115,95,4139,534,1037,297,65,273,100,21,750,1163,1654.0,104713.0,2.889784946236559,0.4646660212971926,6676,0.56875,46302.0,503,816,264,282,592,360,14693,5.307203389830509,66.20380110807208,26.314187904146063,171,209,17518,Available
Philadelphia,19055,ZIP Code 19055,publicpolygonfeature:5:38605,country:us/state:pa/zip:19055,134,92,3272,646,417,125,158,77,104,24,345,1039,1663.0,92476.0,1.4038876889848813,0.0,5049,0.31252,40033.0,617,1020,537,205,503,1130,9821,6.0992907801418434,63.08160343593414,27.89276373147341,188,361,13833,Available
Philadelphia,19056,ZIP Code 19056,publicpolygonfeature:5:38608,country:us/state:pa/zip:19056,268,117,3622,703,743,281,138,181,64,0,1001,928,1489.0,111594.0,1.5934065934065933,0.7492390540856942,6117,-1.39905,45247.0,759,683,858,275,714,220,12304,2.497410519047071,67.61830876648564,29.07799442896936,81,528,15960,Available
Philadelphia,19057,ZIP Code 19057,publicpolygonfeature:5:38609,country:us/state:pa/zip:19057,159,190,4276,686,390,236,480,36,22,0,763,1007,1500.0,93738.0,3.3460076045627374,0.0,6475,-1.61065,40504.0,260,652,328,357,602,674,14871,4.584882280049566,68.10960313886923,25.271994627266626,161,29,17925,Available
Philadelphia,19060,ZIP Code 19060,publicpolygonfeature:5:38610,country:us/state:pa/zip:19060,378,42,143,163,123,336,1200,1383,257,21,42,670,1918.5,185043.0,0.0,1.7223650385604117,4046,6.00873,80837.0,195,65,17,647,84,76,10390,2.4529466214131443,66.93515076414704,28.567990373044523,49,47,11524,Luxury_Market
Philadelphia,19061,ZIP Code 19061,publicpolygonfeature:5:38611,country:us/state:pa/zip:19061,1496,870,1633,559,821,1133,807,501,158,0,1185,1152,1297.0,82005.0,1.1917280056081316,0.951224448492208,7978,1.25718,38466.0,690,1159,404,1029,1201,392,14877,7.540345019476906,66.77401374868397,25.468338486201763,135,677,19896,Available
Philadelphia,19063,ZIP Code 19063,publicpolygonfeature:5:38614,country:us/state:pa/zip:19063,1985,975,2980,1884,2144,2045,1597,475,1154,320,2156,1927,1765.0,127368.0,4.910052910052911,0.4017216642754662,15559,6.27332,72383.0,603,871,469,749,827,368,32620,4.102638445926356,64.96311411081463,28.44848566792861,904,745,38172,Available
Philadelphia,19064,ZIP Code 19064,publicpolygonfeature:5:38615,country:us/state:pa/zip:19064,1031,1239,4193,1067,670,218,167,208,109,0,168,1759,1469.0,136893.0,4.856115107913669,0.3791585127201565,8902,4.60507,55829.0,451,520,256,646,454,125,22648,3.0493482309124764,64.96574652427967,27.65243585748416,334,174,25277,Available
Philadelphia,19066,ZIP Code 19066,publicpolygonfeature:5:38616,country:us/state:pa/zip:19066,967,231,335,186,26,8,48,0,30,0,100,260,2206.0,,0.0,0.0,1831,5.17438,102205.0,210,65,12,59,24,16,4827,4.642971501761127,67.04594246457707,26.22993119266055,188,23,5839,Available
Philadelphia,19067,ZIP Code 19067,publicpolygonfeature:5:38618,country:us/state:pa/zip:19067,2039,863,3311,2968,3125,4057,3872,844,654,242,1543,3207,1509.0,133630.0,0.5047318611987383,0.343684051854085,21975,3.71966,70147.0,1528,829,1362,1283,1125,941,46424,4.842663800920173,67.88482582527813,27.03603947180245,913,1218,53885,Available
Philadelphia,19070,ZIP Code 19070,publicpolygonfeature:5:38619,country:us/state:pa/zip:19070,440,363,963,225,371,302,95,19,12,0,300,467,1245.0,95795.0,0.0,0.2349624060150376,2790,1.72456,48222.0,282,140,202,205,220,65,5219,2.883242934627462,66.8256390690576,29.400606980273142,146,127,6359,Available
Philadelphia,19072,ZIP Code 19072,publicpolygonfeature:5:38620,country:us/state:pa/zip:19072,1992,462,424,930,244,113,68,32,119,22,558,541,1896.0,172550.0,2.5579536370903275,0.4337671004337671,4406,5.04602,111872.0,173,73,146,60,39,76,9536,3.1354588691210146,71.95183776932826,27.90247678018576,200,132,10129,Available
Philadelphia,19073,ZIP Code 19073,publicpolygonfeature:5:38621,country:us/state:pa/zip:19073,547,389,1669,1217,1099,981,918,675,1098,414,977,1544,2202.0,134839.0,4.813664596273292,0.0,9007,16.63401,80491.0,417,324,65,445,774,87,19714,1.7524130821853623,61.71061762664816,25.28534741047225,74,561,21915,Available
Philadelphia,19074,ZIP Code 19074,publicpolygonfeature:5:38622,country:us/state:pa/zip:19074,805,360,497,406,123,5,111,57,87,0,308,252,1409.0,96134.0,13.290113452188008,0.0,2451,0.89983,39523.0,283,202,25,415,179,58,4753,8.67103694874851,68.8975569698214,30.047434996486295,170,69,5934,Available
Philadelphia,19075,ZIP Code 19075,publicpolygonfeature:5:38623,country:us/state:pa/zip:19075,222,858,1284,148,124,155,65,13,66,0,57,621,1399.0,120813.0,0.0,0.0,2935,8.53965,62299.0,151,21,96,73,118,55,6870,5.046863734679164,71.6795865633075,27.125237191650857,173,50,7384,Available
Philadelphia,19076,ZIP Code 19076,publicpolygonfeature:5:38606,country:us/state:pa/zip:19076,964,430,476,340,112,143,155,68,0,0,653,292,1183.0,64231.0,9.552495697074011,0.0,2688,0.44431,40674.0,252,325,364,227,416,70,4632,6.582482536270823,71.07122398319649,22.222929936305732,142,367,6441,Available
Philadelphia,19078,ZIP Code 19078,publicpolygonfeature:5:38607,country:us/state:pa/zip:19078,779,686,1908,568,482,267,93,88,41,8,699,464,1329.0,94681.0,5.223880597014925,0.2163833075734157,4920,2.36813,46354.0,351,279,250,377,459,227,9705,2.709984152139461,66.46302928165156,25.696798493408664,210,229,11683,Available
Philadelphia,19079,ZIP Code 19079,publicpolygonfeature:5:38612,country:us/state:pa/zip:19079,717,370,1064,508,361,271,89,97,66,0,619,450,1408.0,67454.0,5.673222390317701,2.3523261892315737,3543,1.90957,26965.0,1136,1327,198,358,274,193,5197,16.306620209059233,67.26163234172388,34.70245398773006,275,370,8745,Available
