"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:59777","ZIP Code 78215","country:us/state:tx/zip:78215","78215","908","24","1767","84437","10.16949152542373","0","3259","102.05823","81679","323","81","15","57","214","70","2677","6.172839506172839","85.48713501011854","19.52175883952856","40","126"
"publicpolygonfeature:5:59778","ZIP Code 78216","country:us/state:tx/zip:78216","78216","7228","1615","1234","59110","11.29314569768256","1.974813966800229","22027","-0.25092","40120","3328","3771","1783","1883","2976","925","26300","5.297443461160276","69.68337356240238","22.367248797772717","557","1783"
"publicpolygonfeature:5:59779","ZIP Code 78217","country:us/state:tx/zip:78217","78217","4236","1422","1233","60988","6.591530054644809","0.9421265141318977","16408","4.83348","34442","2145","3081","1704","2785","1965","1321","20997","6.498442696510584","68.44275520814658","23.485192860485327","279","1250"
"publicpolygonfeature:5:59780","ZIP Code 78218","country:us/state:tx/zip:78218","78218","4294","1604","1215","57285","6.6006600660066","0","16121","13.25032","30624","3688","3673","2431","1652","3224","1424","22898","5.427681173987335","66.06797368760479","22.7696867061812","935","1393"
"publicpolygonfeature:5:59784","ZIP Code 78222","country:us/state:tx/zip:78222","78222","1142","1505","1205","66362","9.20138888888889","3.54829210836278","9968","30.99736","28804","1498","1769","1184","780","1743","894","18117","5.7972118534318575","63.082217612672075","27.56821341675356","340","758"
"publicpolygonfeature:5:59785","ZIP Code 78223","country:us/state:tx/zip:78223","78223","5096","3104","1128","52088","10.740778376181282","1.0194702097434611","22802","9.85003","24217","6553","6273","3732","4949","5947","2354","28450","5.562463428905793","60.93276936776492","27.452383042218905","680","2350"
"publicpolygonfeature:5:59787","ZIP Code 78224","country:us/state:tx/zip:78224","78224","1668","890","1227","59891","9.926017262638718","5.182708383090518","7625","22.22258","23837","1628","2175","2121","936","1170","1832","11474","5.086020494500329","63.56519660571291","25.61238880451291","51","342"
"publicpolygonfeature:5:59788","ZIP Code 78225","country:us/state:tx/zip:78225","78225","694","691","1166","46955","1.8333333333333333","1.7522658610271902","5471","-4.26281","22995","772","1880","1041","843","620","611","7115","7.214739123703359","63.285071414595976","21.908127208480565","81","544"
"publicpolygonfeature:5:59789","ZIP Code 78226","country:us/state:tx/zip:78226","78226","926","215","1091","33398","7.912772585669782","3.325942350332594","3003","4.92832","17996","1311","1059","399","584","871","29","2228","7.798308800501095","61.05723521582049","30.490124359912215","151","315"
"publicpolygonfeature:5:59790","ZIP Code 78227","country:us/state:tx/zip:78227","78227","3301","2158","1207","51519","5.677566292500407","1.9815994338287333","15770","2.193","21103","4845","4223","2721","2661","6304","1211","21803","6.777840298736508","59.55946605598578","27.638548454594368","681","1294"
"publicpolygonfeature:5:59791","ZIP Code 78228","country:us/state:tx/zip:78228","78228","4243","2441","1032","52976","10.478128179043743","0.7939247497411116","21432","-4.01393","25417","7025","6211","3619","3374","4554","1913","28773","7.115180063820088","59.00483481063659","24.1358359307946","744","1904"
