"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:43789","ZIP Code 34731","country:us/state:fl/zip:34731","34731","436","860","1286","66300","15.822784810126583","7.840297889946214","6344","25.34787","35792","396","858","445","352","1495","269","8361","6.923766816143498","53.791972211501346","22.760127931769723","0","161"
"publicpolygonfeature:5:43790","ZIP Code 34734","country:us/state:fl/zip:34734","34734","100","336","1930","78309","24.786324786324787","0","1235","19.20037","35443","56","247","511","306","150","40","2630","4.5778229908443535","69.32299012693936","28.148469093009822","0","0"
"publicpolygonfeature:5:43791","ZIP Code 34736","country:us/state:fl/zip:34736","34736","440","2058","1679","90545","10.387596899224807","0.3742844561867019","10746","53.86852","42113","577","825","873","788","813","323","23750","2.6890402302885628","63.430663373323924","36.94188308941714","28","219"
"publicpolygonfeature:5:43792","ZIP Code 34739","country:us/state:fl/zip:34739","34739","0","40",,"101319","0","0","668","7.60471","48410","59","53","33","101","0","0","930","0","62.67893660531697","33.48375451263538","0","0"
"publicpolygonfeature:5:43793","ZIP Code 34741","country:us/state:fl/zip:34741","34741","8921","2340","1661","52409","10.014866873901878","1.3458339634054135","22386","37.95198","24742","4890","7417","3631","3555","7299","1647","29519","8.114381508107932","68.1715426991199","32.34486102133161","1281","1548"
"publicpolygonfeature:5:43794","ZIP Code 34743","country:us/state:fl/zip:34743","34743","2610","3209","1827","62992","0.4100461301896463","1.8296814998870568","13528","14.4069","27137","1521","3480","3138","2072","3635","1250","24571","6.737447467374475","68.84776918862985","30.480928689883914","176","503"
"publicpolygonfeature:5:43795","ZIP Code 34744","country:us/state:fl/zip:34744","34744","5095","4513","1617","74537","2.987143937484245","1.9484765267425135","24090","34.90039","33875","3849","4369","2885","4308","5346","1910","43285","4.5818952632008045","68.28377576746256","35.44424685503524","186","938"
"publicpolygonfeature:5:43796","ZIP Code 34746","country:us/state:fl/zip:34746","34746","3216","5249","1840","70998","5.7190357439734","1.7081704054332167","26252","60.3632","31434","4424","3061","2462","3658","7832","2167","36728","4.061767908404","63.279392751386744","35.31283797316243","467","873"
"publicpolygonfeature:5:43797","ZIP Code 34747","country:us/state:fl/zip:34747","34747","3712","1755","1827","77755","13.115661317100166","1.1699604743083003","22432","107.81718","47333","918","1243","1443","1277","2084","979","22498","3.1950573698146516","67.95010195513974","27.38276903512955","261","597"
"publicpolygonfeature:5:43798","ZIP Code 34748","country:us/state:fl/zip:34748","34748","3375","3923","1294","58192","12.26505256451099","3.625377643504532","25901","18.86442","34719","3519","2689","2128","3297","2820","1282","31738","8.00299644172545","38.15332667522709","26.72482952266346","69","1356"
"publicpolygonfeature:5:43799","ZIP Code 34753","country:us/state:fl/zip:34753","34753","315","367","1529","83868","13.588850174216027","0","2421","21.50711","24435","124","239","145","396","623","204","6247","1.4829461196243203","70.88430618664803","33.88068181818182","0","55"
"publicpolygonfeature:5:43800","ZIP Code 34759","country:us/state:fl/zip:34759","34759","1904","3910","1929","69373","3.1995170540295805","2.164366373902133","18439","38.28212","37203","2795","4022","2242","3265","3807","1891","26320","6.243743084461773","51.889216972878394","48.189655172413794","165","493"
