"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:38654","ZIP Code 19148","country:us/state:pa/zip:19148","19148","12","181","517","126","489","337","621","322","1595","1292","303","324","312","0","64","1049","1234","682","1848","740","1074","281","2265","4378","3044","1112","938","13","4158","540","846","207","680","0","8013","4004","3544","1187","1974","0"
"publicpolygonfeature:5:38655","ZIP Code 19149","country:us/state:pa/zip:19149","19149","0","0","167","0","377","23","236","0","179","462","54","275","84","0","107","2021","1648","475","3808","1096","892","97","1602","6139","2114","930","1316","0","787","372","467","29","202","0","4709","7155","4229","2308","3844","0"
"publicpolygonfeature:5:38656","ZIP Code 19150","country:us/state:pa/zip:19150","19150","0","68","130","29","124","53","238","51","300","389","47","398","59","0","0","254","887","51","812","712","519","168","994","3267","430","1051","473","0","951","335","498","19","83","0","3499","2327","1849","353","1590","0"
"publicpolygonfeature:5:38657","ZIP Code 19151","country:us/state:pa/zip:19151","19151","0","119","148","0","51","157","155","115","285","501","85","100","54","0","0","150","444","75","1325","1474","703","227","1320","4593","1088","1352","884","154","972","76","530","48","144","0","4569","4173","2687","592","1768","0"
"publicpolygonfeature:5:38658","ZIP Code 19152","country:us/state:pa/zip:19152","19152","0","69","61","55","178","169","240","93","237","558","73","69","110","0","61","733","1097","231","1774","1245","912","90","907","4082","1081","532","646","0","692","342","629","74","175","0","4092","3081","2732","1099","2387","0"
"publicpolygonfeature:5:38659","ZIP Code 19153","country:us/state:pa/zip:19153","19153","0","0","0","0","17","0","0","0","58","131","0","96","105","0","20","127","190","143","469","1021","128","163","450","1275","421","469","185","0","270","64","73","0","0","0","1369","1281","1111","52","1248","0"
"publicpolygonfeature:5:38660","ZIP Code 19154","country:us/state:pa/zip:19154","19154","0","45","189","0","15","33","133","120","429","653","0","94","111","0","18","951","910","367","1635","796","510","189","1104","4490","1360","1343","681","0","1127","164","428","75","28","0","5766","2979","2852","1259","1498","0"
"publicpolygonfeature:5:38661","ZIP Code 19301","country:us/state:pa/zip:19301","19301","0","19","93","27","44","0","364","152","381","214","47","14","88","0","0","34","173","54","363","34","366","11","290","933","91","57","106","0","1096","45","291","0","11","0","1699","168","488","34","123","0"
"publicpolygonfeature:5:38663","ZIP Code 19310","country:us/state:pa/zip:19310","19310","22","0","23","0","24","0","19","0","55","13","7","11","8","0","44","147","192","19","147","47","19","20","94","207","90","45","66","0","120","30","18","0","14","0","382","120","181","234","220","0"
"publicpolygonfeature:5:38664","ZIP Code 19311","country:us/state:pa/zip:19311","19311","0","1","169","122","125","70","277","27","211","211","0","47","16","0","583","331","257","149","271","393","293","66","697","1100","233","135","142","26","972","83","179","11","31","0","2156","562","691","700","541","26"
"publicpolygonfeature:5:38665","ZIP Code 19312","country:us/state:pa/zip:19312","19312","0","8","220","82","55","49","418","57","576","277","47","25","63","0","0","121","783","125","273","123","575","82","505","1078","188","26","71","0","1543","68","188","29","49","0","2571","255","698","131","295","0"
"publicpolygonfeature:5:38666","ZIP Code 19316","country:us/state:pa/zip:19316","19316","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","60","0","130","0","0","0","20","0","0","0","0","0","0","18","0","0","0","0","0","20","61","0","129","0"
"publicpolygonfeature:5:38667","ZIP Code 19317","country:us/state:pa/zip:19317","19317","0","32","93","5","121","12","335","67","524","226","19","38","22","0","47","244","564","166","292","78","619","49","503","1028","212","209","138","0","1272","8","153","45","16","0","2580","299","784","217","269","0"
"publicpolygonfeature:5:38668","ZIP Code 19319","country:us/state:pa/zip:19319","19319","0","0","4","0","0","0","29","0","8","11","0","0","0","0","34","6","24","0","30","7","5","16","19","46","38","9","0","0","44","0","8","0","0","0","82","39","77","21","15","0"
"publicpolygonfeature:5:38669","ZIP Code 19320","country:us/state:pa/zip:19320","19320","89","146","475","89","206","72","800","174","1102","345","97","32","192","0","285","1955","2699","360","3296","1469","1352","292","2458","5678","1655","980","1588","0","2457","278","738","195","151","0","8161","3840","6233","2298","3535","0"
"publicpolygonfeature:5:38670","ZIP Code 19330","country:us/state:pa/zip:19330","19330","69","68","77","15","40","28","165","2","83","81","12","17","47","0","205","183","140","94","236","171","129","7","287","451","151","30","204","0","472","28","117","70","17","0","848","293","461","378","308","0"
"publicpolygonfeature:5:38671","ZIP Code 19333","country:us/state:pa/zip:19333","19333","0","0","100","27","22","0","160","23","422","193","86","0","71","0","25","146","222","53","100","98","467","0","649","623","118","0","111","0","862","102","122","0","18","0","1855","190","360","57","150","0"
"publicpolygonfeature:5:38672","ZIP Code 19335","country:us/state:pa/zip:19335","19335","15","123","1070","388","523","120","1568","337","2756","996","175","151","291","0","67","1037","2359","539","2159","1028","2363","305","2928","5082","1486","856","746","0","6191","240","1946","19","117","0","11596","2933","3836","984","1606","0"
"publicpolygonfeature:5:38673","ZIP Code 19341","country:us/state:pa/zip:19341","19341","0","34","405","49","129","55","909","34","1065","381","134","101","47","0","21","402","828","297","790","251","774","62","1564","2000","515","142","345","15","2675","171","398","54","45","0","5097","723","1118","478","590","0"
"publicpolygonfeature:5:38674","ZIP Code 19342","country:us/state:pa/zip:19342","19342","0","151","174","0","69","106","593","90","765","230","38","9","322","0","22","345","477","170","357","252","569","96","683","1850","450","283","225","0","1971","114","256","145","61","0","3440","576","1105","347","311","0"
"publicpolygonfeature:5:38675","ZIP Code 19343","country:us/state:pa/zip:19343","19343","20","15","136","17","69","82","159","44","445","200","16","17","16","0","17","215","335","82","388","192","287","48","427","697","189","54","139","0","905","49","249","13","20","0","1531","372","659","249","259","0"
"publicpolygonfeature:5:38676","ZIP Code 19344","country:us/state:pa/zip:19344","19344","100","103","57","55","76","88","111","20","212","169","8","3","24","0","53","738","448","305","496","130","235","38","499","1113","250","140","144","0","701","19","177","43","86","0","1696","608","1132","660","493","0"
"publicpolygonfeature:5:38677","ZIP Code 19345","country:us/state:pa/zip:19345","19345","0","0","0","0","0","0","0","0","0","12","0","0","0","0","2","5","10","0","41","0","4","0","0","92","59","12","3","0","12","0","0","0","0","0","71","69","81","7","0","0"
"publicpolygonfeature:5:38678","ZIP Code 19348","country:us/state:pa/zip:19348","19348","0","36","287","141","63","41","491","20","656","310","62","114","81","0","482","296","638","280","941","472","624","199","1133","2289","1081","226","258","6","1576","88","536","51","51","0","4036","1700","1465","757","967","0"
"publicpolygonfeature:5:38679","ZIP Code 19350","country:us/state:pa/zip:19350","19350","6","26","259","52","101","82","282","22","220","225","36","18","57","0","187","303","413","42","489","135","351","73","446","1100","346","68","242","6","915","122","300","6","43","0","2122","530","754","482","307","6"
"publicpolygonfeature:5:38681","ZIP Code 19352","country:us/state:pa/zip:19352","19352","0","19","105","46","83","33","256","58","158","356","41","16","33","0","189","233","538","70","578","220","331","130","529","1374","474","92","158","0","841","91","240","21","11","0","2468","803","878","256","511","0"
"publicpolygonfeature:5:38682","ZIP Code 19355","country:us/state:pa/zip:19355","19355","0","63","560","321","85","16","943","282","1772","439","147","133","215","0","32","361","1277","199","1070","253","1452","197","2016","2537","442","172","455","6","4073","186","637","38","42","0","6952","933","1703","423","458","0"
"publicpolygonfeature:5:38683","ZIP Code 19358","country:us/state:pa/zip:19358","19358","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","8","0","18","6","0","0","0","30","0","5","12","0","0","0","7","0","0","0","22","19","12","12","14","0"
"publicpolygonfeature:5:38684","ZIP Code 19362","country:us/state:pa/zip:19362","19362","16","25","40","0","34","0","75","0","45","11","0","6","5","0","129","194","483","111","346","269","141","13","184","399","169","47","218","17","190","12","17","28","10","0","749","531","410","446","584","0"
"publicpolygonfeature:5:38685","ZIP Code 19363","country:us/state:pa/zip:19363","19363","53","50","127","14","31","4","127","121","169","330","25","82","9","0","188","782","788","316","942","481","353","75","533","2104","546","414","243","12","874","79","165","21","3","0","3022","1568","1056","816","1303","12"
"publicpolygonfeature:5:38686","ZIP Code 19365","country:us/state:pa/zip:19365","19365","21","30","81","0","16","21","42","24","219","75","0","0","7","0","17","441","428","117","421","213","156","28","306","931","157","100","173","0","383","51","96","6","0","0","1420","523","556","459","530","0"
"publicpolygonfeature:5:38687","ZIP Code 19367","country:us/state:pa/zip:19367","19367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"publicpolygonfeature:5:38688","ZIP Code 19380","country:us/state:pa/zip:19380","19380","0","205","545","193","505","134","1278","98","2244","1049","112","148","251","0","44","1543","1472","503","2219","783","2273","475","2513","5139","1590","529","653","80","5123","192","1328","43","76","0","11395","2384","3604","1203","1150","80"
"publicpolygonfeature:5:38689","ZIP Code 19403","country:us/state:pa/zip:19403","19403","16","168","392","123","138","261","1110","248","2052","748","122","248","88","0","2","1164","2033","416","1989","820","1305","337","2310","4852","1177","510","674","222","4357","286","947","23","101","0","8242","2721","3773","1239","1836","0"
"publicpolygonfeature:5:38690","ZIP Code 19405","country:us/state:pa/zip:19405","19405","0","7","58","0","51","42","104","0","177","112","69","0","22","0","0","84","340","119","372","333","165","7","108","331","185","361","133","0","278","69","142","0","153","0","966","416","628","146","382","0"
"publicpolygonfeature:5:38691","ZIP Code 19406","country:us/state:pa/zip:19406","19406","0","58","607","79","152","60","864","264","1579","1195","84","113","84","0","7","510","1355","175","1272","657","1256","145","2100","3238","1027","413","548","8","3929","174","926","24","86","0","7103","1653","2383","649","923","0"
"publicpolygonfeature:5:38692","ZIP Code 19382","country:us/state:pa/zip:19382","19382","25","141","656","361","427","112","1010","314","2116","942","139","50","157","0","84","1261","2061","745","2273","698","2340","321","2772","5869","2130","588","1178","16","4643","205","1419","101","82","0","12759","3189","4182","785","1405","16"
"publicpolygonfeature:5:38693","ZIP Code 19383","country:us/state:pa/zip:19383","19383","0","0","0","3","40","0","18","7","0","139","52","0","0","0","0","17","45","18","531","26","0","12","59","795","769","14","47","0","88","113","32","0","26","0","472","934","596","50","281","0"
"publicpolygonfeature:5:38694","ZIP Code 19390","country:us/state:pa/zip:19390","19390","28","61","122","26","14","42","229","59","230","154","0","7","2","0","124","329","477","26","431","177","354","43","851","1240","288","346","324","0","587","59","215","14","99","0","2804","836","766","327","277","0"
"publicpolygonfeature:5:38695","ZIP Code 19425","country:us/state:pa/zip:19425","19425","8","113","472","134","154","39","520","146","1503","431","80","13","44","0","48","219","747","197","410","99","578","120","814","1563","498","120","164","0","2934","160","437","8","118","0","3748","514","880","99","336","0"
"publicpolygonfeature:5:38696","ZIP Code 19426","country:us/state:pa/zip:19426","19426","0","118","1361","235","389","333","1085","257","1935","556","134","115","207","0","27","719","1871","429","1662","377","1288","160","1587","3763","1759","597","621","0","4652","231","1506","83","253","0","7582","2536","2920","794","1028","0"
"publicpolygonfeature:5:38697","ZIP Code 19428","country:us/state:pa/zip:19428","19428","0","176","362","71","228","54","740","156","1215","710","149","44","156","0","84","447","931","156","1090","165","913","99","1165","2764","648","207","370","5","3090","218","692","42","19","0","5536","830","1797","366","510","5"
"publicpolygonfeature:5:38698","ZIP Code 19435","country:us/state:pa/zip:19435","19435","0","0","14","0","0","0","0","0","0","5","0","0","0","0","0","0","6","0","18","0","0","0","6","0","0","0","9","0","5","0","9","0","5","0","0","6","24","9","0","0"
"publicpolygonfeature:5:38699","ZIP Code 19436","country:us/state:pa/zip:19436","19436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38700","ZIP Code 19438","country:us/state:pa/zip:19438","19438","0","25","745","71","132","56","527","7","763","307","47","52","31","0","30","844","1646","411","870","335","709","160","1267","2419","526","258","485","13","1945","86","666","39","27","0","5035","1240","1698","717","1283","0"
"publicpolygonfeature:5:38701","ZIP Code 19440","country:us/state:pa/zip:19440","19440","0","70","306","97","203","73","319","65","450","398","36","161","22","0","52","451","1806","281","1110","454","430","108","816","2128","543","104","553","0","1131","84","842","17","126","0","3659","976","2051","676","1474","0"
"publicpolygonfeature:5:38702","ZIP Code 19442","country:us/state:pa/zip:19442","19442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38703","ZIP Code 19444","country:us/state:pa/zip:19444","19444","0","51","76","58","67","12","340","58","444","225","16","169","22","0","0","411","342","205","241","183","450","26","773","1141","198","95","117","0","1108","25","255","23","127","0","2445","508","765","306","158","0"
"publicpolygonfeature:5:38704","ZIP Code 19446","country:us/state:pa/zip:19446","19446","15","152","1181","106","267","138","1304","153","1789","810","120","129","261","0","48","1663","4195","562","2849","803","1529","617","2105","6555","1737","490","1485","24","4821","238","1164","48","154","0","11985","3057","4288","2126","3182","24"
"publicpolygonfeature:5:38705","ZIP Code 19453","country:us/state:pa/zip:19453","19453","0","0","0","176","0","0","34","0","58","47","0","0","0","0","0","66","8","14","36","0","58","16","12","133","24","12","43","0","64","0","251","0","0","0","170","96","50","46","60","0"
"publicpolygonfeature:5:38706","ZIP Code 19454","country:us/state:pa/zip:19454","19454","0","26","505","53","183","45","572","136","1117","454","77","143","0","0","40","682","1846","151","1525","338","701","17","1114","2809","693","252","1040","51","2652","124","449","12","74","0","5589","1728","2264","444","1234","0"
"publicpolygonfeature:5:38707","ZIP Code 19456","country:us/state:pa/zip:19456","19456","0","0","0","0","5","0","7","0","0","0","0","0","0","0","0","0","12","0","5","0","0","25","0","27","0","7","8","0","12","0","0","0","0","0","70","6","0","8","0","0"
"publicpolygonfeature:5:38708","ZIP Code 19457","country:us/state:pa/zip:19457","19457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","62","0","0","0"
"publicpolygonfeature:5:38709","ZIP Code 19460","country:us/state:pa/zip:19460","19460","9","112","892","469","301","111","1501","158","2647","773","154","85","188","0","130","1208","1971","440","2124","786","1887","378","2318","3992","1354","323","984","12","5879","188","1171","89","73","0","9798","2160","3071","1369","1509","0"
"publicpolygonfeature:5:38710","ZIP Code 19462","country:us/state:pa/zip:19462","19462","38","38","149","61","72","41","312","103","594","357","53","114","58","0","32","433","551","119","704","288","594","247","729","2073","446","190","414","0","1594","81","276","14","25","0","3590","653","1357","583","637","0"
"publicpolygonfeature:5:38711","ZIP Code 19464","country:us/state:pa/zip:19464","19464","7","177","359","117","105","99","521","210","1034","576","16","48","171","0","61","1402","3018","471","2767","1499","1164","309","1866","4964","1806","744","712","111","2023","113","997","154","153","0","7320","3862","4276","1815","3525","96"
"publicpolygonfeature:5:38712","ZIP Code 19465","country:us/state:pa/zip:19465","19465","0","48","262","41","98","38","336","58","657","241","84","0","70","0","97","742","1060","64","624","398","500","69","684","1858","531","258","398","0","1375","174","338","20","26","0","3340","1068","1318","866","691","0"
"publicpolygonfeature:5:38713","ZIP Code 19468","country:us/state:pa/zip:19468","19468","0","87","417","115","217","197","674","118","1421","279","124","73","17","0","186","790","1327","207","1461","652","1322","251","1460","2562","1174","228","492","3","2517","123","1025","32","42","0","5561","1785","2663","866","1240","0"
"publicpolygonfeature:5:38714","ZIP Code 19472","country:us/state:pa/zip:19472","19472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","4","0","15","0","0","0"
"publicpolygonfeature:5:38715","ZIP Code 19473","country:us/state:pa/zip:19473","19473","0","182","217","30","150","5","269","24","545","171","7","51","82","0","18","546","1233","227","716","234","670","41","844","2018","502","126","327","11","985","62","464","132","90","0","4553","810","1166","477","507","0"
"publicpolygonfeature:5:38716","ZIP Code 19475","country:us/state:pa/zip:19475","19475","0","17","355","38","160","110","205","80","623","233","17","59","40","0","50","379","597","210","517","266","189","39","445","1251","230","11","331","0","1433","28","426","17","33","0","2303","493","689","436","594","0"
"publicpolygonfeature:5:38717","ZIP Code 19477","country:us/state:pa/zip:19477","19477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","67","0","0","0","0","0","0","0","0","0","0","0","35","32","34","0","0","0"
"publicpolygonfeature:5:38718","ZIP Code 19492","country:us/state:pa/zip:19492","19492","0","0","0","0","16","0","49","0","32","0","0","0","0","0","0","0","15","15","57","0","0","0","14","15","0","0","7","0","38","0","59","0","0","0","15","0","93","15","0","0"
"publicpolygonfeature:5:38721","ZIP Code 19504","country:us/state:pa/zip:19504","19504","12","0","55","0","8","2","22","0","138","34","0","23","0","0","12","337","489","22","317","86","72","21","198","547","106","79","71","17","205","2","84","0","3","0","1042","226","430","350","326","0"
"publicpolygonfeature:5:38722","ZIP Code 19809","country:us/state:de/zip:19809","19809","0","11","19","57","72","23","396","72","264","222","4","77","148","0","38","312","352","43","691","385","464","28","781","1335","535","268","432","0","1034","70","261","0","0","0","3090","672","1085","357","460","0"
"publicpolygonfeature:5:38735","ZIP Code 19520","country:us/state:pa/zip:19520","19520","20","11","80","22","14","8","38","17","118","111","12","17","28","0","103","222","325","113","223","47","198","39","248","584","138","51","263","0","366","13","99","0","18","0","874","504","481","369","326","0"
"publicpolygonfeature:5:38738","ZIP Code 19525","country:us/state:pa/zip:19525","19525","0","55","331","56","82","61","228","73","335","341","25","52","12","0","23","538","924","147","1087","527","650","46","715","1859","381","159","403","0","1301","48","278","0","24","0","3353","716","1671","652","1067","0"
"publicpolygonfeature:5:38745","ZIP Code 19810","country:us/state:de/zip:19810","19810","59","45","601","37","123","46","359","121","616","568","84","100","116","0","28","441","831","237","942","650","829","90","1004","2741","977","502","351","0","1870","128","559","115","203","0","4834","1468","1888","492","941","0"
"publicpolygonfeature:5:38767","ZIP Code 19701","country:us/state:de/zip:19701","19701","0","334","412","42","247","216","747","59","1262","980","44","150","80","61","13","1297","1457","364","2234","1484","1552","160","1700","5210","1213","1106","860","97","3319","174","604","291","246","0","8351","3313","3569","1138","2345","31"
"publicpolygonfeature:5:38775","ZIP Code 19717","country:us/state:de/zip:19717","19717","0","0","0","6","31","8","5","0","2","99","60","0","1","0","0","0","0","18","197","88","25","7","68","432","449","16","67","0","29","144","39","0","0","0","281","674","265","8","139","0"
"publicpolygonfeature:5:38777","ZIP Code 19702","country:us/state:de/zip:19702","19702","0","106","300","3","298","174","1755","72","1252","782","117","100","85","0","95","1601","1987","338","2548","1988","3386","134","2380","6661","1830","813","838","165","3598","212","859","71","304","0","10601","4280","5042","1692","3133","16"
"publicpolygonfeature:5:38778","ZIP Code 19703","country:us/state:de/zip:19703","19703","0","192","99","0","101","7","341","0","338","271","40","60","54","0","0","266","819","79","1119","364","601","74","787","1960","500","203","299","58","1060","60","232","151","0","0","2943","1333","1267","465","1075","46"
"publicpolygonfeature:5:38779","ZIP Code 19706","country:us/state:de/zip:19706","19706","0","0","0","0","8","8","34","0","59","26","6","10","0","0","6","120","86","14","179","64","55","0","72","79","82","24","33","0","73","6","64","0","8","0","294","108","119","156","137","0"
"publicpolygonfeature:5:38780","ZIP Code 19707","country:us/state:de/zip:19707","19707","0","20","180","30","68","22","597","0","559","297","95","31","33","0","31","426","679","140","640","87","858","56","857","1534","328","156","243","44","1592","49","280","0","11","0","4062","576","862","322","257","0"
"publicpolygonfeature:5:38781","ZIP Code 19803","country:us/state:de/zip:19803","19803","0","25","205","63","222","88","499","132","637","431","134","124","115","0","22","450","624","179","758","381","791","214","947","2416","569","267","292","95","2015","104","453","66","37","0","4700","843","1282","534","646","0"
"publicpolygonfeature:5:38782","ZIP Code 19709","country:us/state:de/zip:19709","19709","24","49","443","85","120","73","1553","124","1455","748","99","257","124","0","74","1057","1445","895","2411","994","1834","172","1370","6417","1364","1556","616","155","3622","164","1270","75","23","0","10624","2823","3497","1603","1783","30"
"publicpolygonfeature:5:38783","ZIP Code 19710","country:us/state:de/zip:19710","19710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38784","ZIP Code 19711","country:us/state:de/zip:19711","19711","0","74","382","35","166","63","919","148","1188","1300","154","123","133","30","228","994","1307","282","2737","980","1977","69","1814","6462","1790","711","503","23","3711","200","602","83","99","20","9407","3388","3987","1441","1638","16"
"publicpolygonfeature:5:38785","ZIP Code 19713","country:us/state:de/zip:19713","19713","0","72","142","8","166","26","842","34","497","465","34","58","172","0","4","972","730","261","2165","1120","1169","102","1470","2792","1586","504","356","35","1443","239","591","162","81","0","4277","2468","2874","1491","2128","28"
"publicpolygonfeature:5:38786","ZIP Code 19716","country:us/state:de/zip:19716","19716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38787","ZIP Code 19720","country:us/state:de/zip:19720","19720","27","31","226","92","508","299","954","143","612","1259","50","619","187","21","138","1582","1696","323","3057","2957","2184","246","2249","6571","2357","1557","1310","101","2880","602","984","161","401","0","8584","6014","4823","2318","4560","29"
"publicpolygonfeature:5:38788","ZIP Code 19730","country:us/state:de/zip:19730","19730","0","29","11","0","2","0","2","0","3","9","4","2","0","0","0","34","12","1","4","16","10","0","4","46","6","7","0","0","22","2","19","18","1","0","55","24","8","24","29","0"
"publicpolygonfeature:5:38789","ZIP Code 19731","country:us/state:de/zip:19731","19731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","35","33","31","0","0","9","65","0","0","0","0","0","0","0","0","0","9","65","82","14","17","0"
"publicpolygonfeature:5:38790","ZIP Code 19732","country:us/state:de/zip:19732","19732","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","9","0","0","0","0","0","0","12","0","0","0","19","0","0","0","0","0"
"publicpolygonfeature:5:38791","ZIP Code 19733","country:us/state:de/zip:19733","19733","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","21","0","0","0","0","0","25","11","26","0","0","0","0","0","0","0","0","0","22","25","11","21","25","0"
"publicpolygonfeature:5:38792","ZIP Code 19804","country:us/state:de/zip:19804","19804","55","36","27","0","0","98","171","65","269","135","38","14","0","0","41","681","462","232","1176","779","453","120","1233","2293","906","235","368","0","438","69","179","88","134","0","3407","1494","1762","1087","1229","0"
"publicpolygonfeature:5:38794","ZIP Code 19734","country:us/state:de/zip:19734","19734","14","251","106","2","84","12","329","0","149","190","4","150","0","0","33","727","318","89","461","406","391","30","390","1612","379","369","160","0","730","53","403","86","19","0","2468","679","798","706","714","0"
"publicpolygonfeature:5:38795","ZIP Code 19735","country:us/state:de/zip:19735","19735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38796","ZIP Code 19736","country:us/state:de/zip:19736","19736","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38797","ZIP Code 19801","country:us/state:de/zip:19801","19801","0","0","99","12","52","12","319","57","197","426","36","55","40","0","15","521","564","78","1106","545","468","0","750","1851","313","392","347","8","871","133","242","12","47","0","2592","1233","1399","592","1142","0"
"publicpolygonfeature:5:38798","ZIP Code 19802","country:us/state:de/zip:19802","19802","7","0","101","0","127","112","486","11","198","291","39","61","410","0","10","707","504","108","1176","1245","750","99","1132","3026","628","862","163","0","1210","193","305","0","135","0","3846","1910","2352","731","1571","0"
"publicpolygonfeature:5:38799","ZIP Code 19805","country:us/state:de/zip:19805","19805","0","244","143","105","152","60","484","18","327","406","84","14","38","0","205","1110","824","195","2098","1425","1016","36","2032","4510","2051","917","912","13","1002","196","533","261","83","0","4901","4470","3131","1943","2899","0"
"publicpolygonfeature:5:38800","ZIP Code 19806","country:us/state:de/zip:19806","19806","0","24","95","0","48","9","288","35","388","450","35","20","43","0","59","207","356","0","181","128","498","46","811","1298","383","212","201","5","1194","70","137","0","34","0","2962","424","654","29","316","0"
"publicpolygonfeature:5:38801","ZIP Code 19807","country:us/state:de/zip:19807","19807","6","10","50","21","20","0","191","88","165","76","15","23","0","0","16","104","298","23","253","41","498","1","570","785","90","56","59","0","384","97","169","0","15","0","2159","82","411","31","111","0"
"publicpolygonfeature:5:38802","ZIP Code 19808","country:us/state:de/zip:19808","19808","11","44","275","88","174","11","763","62","745","432","63","191","55","14","206","1432","1068","160","2025","1184","1610","202","2080","4588","1661","566","484","51","1533","330","1010","34","7","14","7841","3038","2971","2007","1460","0"
"publicpolygonfeature:5:38844","ZIP Code 19977","country:us/state:de/zip:19977","19977","8","0","171","0","23","27","280","0","278","275","30","47","34","0","14","642","569","144","1341","689","367","51","528","2788","986","1486","216","159","574","48","398","7","146","0","3904","1945","1670","944","1375","142"
"publicpolygonfeature:5:39383","ZIP Code 21920","country:us/state:md/zip:21920","21920","0","0","51","0","0","0","15","0","55","0","14","0","0","0","0","54","84","0","133","26","14","0","71","59","24","1","79","0","91","0","44","0","0","0","132","126","122","54","111","0"
"publicpolygonfeature:5:39389","ZIP Code 21901","country:us/state:md/zip:21901","21901","5","24","66","27","160","45","205","5","101","426","0","456","8","0","57","919","952","214","1216","452","431","217","800","1860","678","655","274","10","970","117","376","5","60","0","3717","911","1639","1197","1271","0"
"publicpolygonfeature:5:39390","ZIP Code 21902","country:us/state:md/zip:21902","21902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0"
